Date,AEX (Netherlands),ATX (Austria),All Ordinaries (Australia),Athex Composite (Greece),BEL 20 (Belgium),BIST 100 (Turkey),BSE SENSEX (India),Bovespa Index (Brazil),CAC 40 (France),CBOE Volatility Index (VIX),CSI 300 (China),DAX (Germany),Dow Jones Global Titans 50,Dow Jones Industrial Average (USA),EGX 30 (Egypt),EURO STOXX 50,FTSE 100 (UK),FTSE 250 (UK),FTSE All-World,FTSE MIB (Italy),Hang Seng (Hong Kong),IBEX 35 (Spain),IPC (Mexico),IPSA (Chile),ISEQ 20 (Ireland),JSE Top 40 (South Africa),Jakarta Composite (Indonesia),KLCI (Malaysia),KOSPI (South Korea),MDAX (Germany),MERVAL (Argentina),MOEX (Russia),MSCI EAFE,MSCI World,NASDAQ Composite (USA),Nifty 50 (India),Nikkei 225 (Japan),OBX (Norway),OMX Copenhagen 25 (Denmark),OMX Helsinki 25 (Finland),OMX Stockholm 30 (Sweden),PSI 20 (Portugal),Russell 2000 (USA),S&P 500 (USA),S&P Asia 50,S&P Global 100,S&P Global 1200,S&P Latin America 40,S&P/ASX 200 (Australia),S&P/BVL Peru General,S&P/NZX 50 (New Zealand),S&P/TSX Composite (Canada),SET Index (Thailand),SSE Composite (China),STOXX Europe 600,SZSE Component (China),Straits Times Index (Singapore),Swiss Market Index (SMI),TA-125 (Israel),TAIEX (Taiwan),TOPIX (Japan),Tadawul All-Share (Saudi Arabia),TecDAX (Germany),WIG20 (Poland)
2023-03-10,743.030029296875,3445.679931640625,7348.2001953125,27.591543197631836,3746.75,5384.57177734375,59135.12890625,103618.0,7220.669921875,24.799999237060547,3967.139892578125,15427.9697265625,,31909.640625,,4229.52978515625,7748.39990234375,19357.5,82.60717010498047,27.007747650146484,19319.919921875,9285.0,52794.53125,,8384.2197265625,78591.046875,6765.3017578125,1433.0799560546875,2394.590087890625,27998.630859375,236419.0,2276.25,63.45840072631836,106.8399658203125,11138.8896484375,17412.900390625,28143.970703125,21.438541412353516,1747.2099609375,4876.7998046875,2192.06005859375,9.944975852966309,1772.699951171875,3861.590087890625,53.68754196166992,63.22571563720703,,,7144.7001953125,25.90827751159668,11727.0400390625,19774.900390625,1599.6500244140625,3230.080078125,453.760009765625,11442.5400390625,3177.429931640625,10765.259765625,,15526.2001953125,53.91783142089844,,3255.25,13.976019859313965
2023-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728.8299560546875,,,10383.8203125,,
2023-03-13,727.25,3305.030029296875,7311.0,27.564014434814453,3660.0,5323.171875,58237.8515625,103121.0,7011.5,26.520000457763672,4008.68994140625,14959.4697265625,,31819.140625,,4096.5400390625,7548.60009765625,18825.099609375,82.396728515625,26.515705108642578,19695.970703125,8958.900390625,53012.25,,8103.06005859375,77675.59375,6786.955078125,1421.8299560546875,2410.60009765625,27232.33984375,225228.0,2269.469970703125,63.02394104003906,106.53264617919922,11188.83984375,17154.30078125,27832.9609375,21.009769439697266,1719.43994140625,4771.25,2156.580078125,9.925796508789062,1744.300048828125,3855.760009765625,54.372352600097656,63.341739654541016,,,7108.7998046875,25.881616592407227,11672.900390625,19588.900390625,1573.0699462890625,3268.699951171875,442.79998779296875,11505.01953125,3132.3701171875,10632.0498046875,1717.97998046875,15560.490234375,53.40504837036133,10305.08984375,3196.81005859375,13.786177635192871
2023-03-14,737.52001953125,3360.199951171875,7201.10009765625,28.729337692260742,3728.719970703125,5207.27197265625,57900.19140625,102932.0,7141.56982421875,23.729999542236328,3984.699951171875,15232.830078125,,32155.400390625,,4179.47021484375,7637.10009765625,19129.69921875,83.53501892089844,27.107980728149414,19247.9609375,9159.0,52691.66015625,,8291.4296875,76188.6796875,6641.81396484375,1393.8299560546875,2348.969970703125,27779.759765625,220447.0,2290.320068359375,63.86512756347656,108.1556625366211,11428.150390625,17043.30078125,27222.0390625,21.281034469604492,1750.8399658203125,4824.990234375,2186.360107421875,10.117599487304688,1776.8900146484375,3919.2900390625,54.63502883911133,64.26996612548828,,,7008.89990234375,26.246021270751953,11609.3701171875,19694.19921875,1523.8900146484375,3245.31005859375,449.55999755859375,11416.5703125,3129.75,10716.7197265625,1739.56005859375,15360.419921875,53.253116607666016,10207.169921875,3254.18994140625,13.750018119812012
2023-03-15,716.469970703125,3148.429931640625,7263.10009765625,26.747371673583984,3629.909912109375,5121.57275390625,57555.8984375,102675.0,6885.7099609375,26.139999389648438,3986.89990234375,14735.259765625,,31874.5703125,,4034.919921875,7344.5,18625.900390625,82.37760925292969,25.896093368530273,19539.869140625,8759.099609375,52085.6015625,,7987.4501953125,74393.5703125,6628.13720703125,1403.9300537109375,2379.719970703125,26790.720703125,209824.0,2262.070068359375,61.886959075927734,106.63829040527344,11434.0498046875,16972.150390625,27229.48046875,20.257232666015625,1716.1800537109375,4667.22998046875,2096.800048828125,9.858665466308594,1745.93994140625,3891.929931640625,53.396724700927734,63.67048263549805,,,7068.89990234375,25.383892059326172,11617.26953125,19378.80078125,1565.0,3263.31005859375,436.45001220703125,11413.4296875,3172.919921875,10516.400390625,1711.4100341796875,15387.58984375,52.17057418823242,10048.5,3177.090087890625,13.27993106842041
2023-03-16,727.0599975585938,3147.43994140625,7152.7001953125,27.068523406982422,3652.550048828125,5229.572265625,57634.83984375,103435.0,7025.72021484375,22.989999771118164,3939.14990234375,14967.099609375,,32246.55078125,,4116.97998046875,7410.0,18758.599609375,83.7167739868164,26.160337448120117,19203.91015625,8890.2001953125,52505.69921875,,8167.6201171875,74144.7578125,6565.72802734375,1391.5999755859375,2377.909912109375,27043.76953125,223388.0,2258.219970703125,62.848304748535156,108.41495513916016,11717.2802734375,16985.599609375,27010.609375,20.35348892211914,1721.239990234375,4692.2998046875,2125.22998046875,9.954566955566406,1771.239990234375,3960.280029296875,54.31606674194336,64.86943817138672,,,6965.5,25.259462356567383,11699.01953125,19539.0,1554.6500244140625,3226.889892578125,441.6400146484375,11237.7001953125,3155.5400390625,10719.099609375,1709.4000244140625,15221.1201171875,53.23412322998047,9976.650390625,3244.530029296875,13.27993106842041
2023-03-17,722.4299926757812,3124.590087890625,7188.2001953125,26.453744888305664,3602.800048828125,5136.37255859375,57989.8984375,101982.0,6925.39990234375,25.510000228881836,3958.820068359375,14768.2001953125,,31861.98046875,,4064.989990234375,7335.39990234375,18470.80078125,82.80805206298828,25.59539794921875,19518.58984375,8719.2998046875,51925.609375,,8007.9501953125,74117.3828125,6678.23681640625,1411.72998046875,2395.68994140625,26446.9296875,221740.0,2322.780029296875,62.09956359863281,107.1376724243164,11630.509765625,17100.05078125,27333.7890625,20.160980224609375,1704.530029296875,4619.27001953125,2088.02001953125,9.762763977050781,1725.8900146484375,3916.639892578125,54.100303649902344,64.37632751464844,,,6994.7998046875,25.366117477416992,11725.6201171875,19387.69921875,1563.6700439453125,3250.550048828125,436.30999755859375,11278.0498046875,3183.280029296875,10613.5498046875,,15452.9599609375,52.901763916015625,,3226.18994140625,13.044889450073242
2023-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695.93994140625,,,10157.73046875,,
2023-03-20,729.0499877929688,3140.89990234375,7085.10009765625,26.958412170410156,3630.989990234375,4975.4736328125,57628.94921875,100923.0,7013.14013671875,24.149999618530273,3939.080078125,14933.3798828125,,32244.580078125,,4119.419921875,7403.89990234375,18495.099609375,83.6115493774414,26.178560256958008,19000.7109375,8833.099609375,,,8167.5,74453.9375,6612.490234375,1401.81005859375,2379.199951171875,26592.58984375,221059.0,2397.159912109375,63.07017517089844,108.30931091308594,11675.5400390625,16988.400390625,26945.669921875,20.493494033813477,1720.219970703125,4669.080078125,2118.7099609375,9.868255615234375,1744.989990234375,3951.570068359375,54.19411087036133,64.81143188476562,,,6898.5,25.668304443359375,11564.75,19519.400390625,1555.449951171875,3234.909912109375,440.6000061035156,11247.1298828125,3139.760009765625,10643.6396484375,1721.6500244140625,15419.9697265625,53.67094039916992,10218.1201171875,3221.35009765625,13.162409782409668
2023-03-21,736.1799926757812,3228.300048828125,7142.2001953125,28.087034225463867,3685.239990234375,4906.57421875,58074.6796875,100998.0,7112.91015625,21.3799991607666,3982.3798828125,15195.33984375,,32560.599609375,,4181.60009765625,7536.2001953125,18779.099609375,84.72113037109375,26.97130012512207,19258.759765625,9049.400390625,52652.6484375,,8374.5595703125,,6691.61083984375,1406.550048828125,2388.35009765625,27018.7109375,228790.0,2398.14990234375,64.02227020263672,109.8554916381836,11860.1103515625,17107.5,,20.948516845703125,1739.75,4765.3701171875,2145.39990234375,10.020257949829102,1777.739990234375,4002.8701171875,54.89768981933594,65.79766845703125,,,6955.39990234375,26.05048370361328,11531.2998046875,19654.900390625,1577.1800537109375,3255.64990234375,446.4700012207031,11427.25,3173.929931640625,10792.580078125,1737.18994140625,15513.4501953125,54.0032958984375,10359.740234375,3238.090087890625,13.587294578552246
2023-03-22,741.7999877929688,3183.340087890625,7200.7001953125,27.554840087890625,3666.070068359375,5001.07373046875,58214.58984375,100221.0,7131.1201171875,22.260000228881836,3999.43994140625,15216.1904296875,,32030.109375,,4195.7001953125,7566.7998046875,18757.80078125,83.81242370605469,26.816396713256836,19591.4296875,9009.2998046875,52550.3984375,,8332.16015625,75091.359375,,1412.0400390625,2416.9599609375,26864.76953125,224915.0,2393.8798828125,63.8004264831543,108.43415832519531,11669.9599609375,17151.900390625,27466.609375,20.97476577758789,1748.489990234375,4735.85009765625,2146.830078125,9.916205406188965,1727.3599853515625,3936.969970703125,55.573123931884766,65.12083435058594,,,7015.60009765625,25.792736053466797,11586.9296875,19532.80078125,1585.0799560546875,3265.75,447.1600036621094,11496.9296875,3220.97998046875,10782.2802734375,1740.8499755859375,15760.4599609375,53.851356506347656,10350.509765625,3227.81005859375,13.379373550415039
2023-03-23,743.5900268554688,3162.800048828125,7148.60009765625,27.637420654296875,3657.719970703125,5061.97314453125,57925.28125,97926.0,7139.25,22.610000610351562,4039.090087890625,15210.3896484375,,32105.25,,4207.14013671875,7499.60009765625,18730.0,84.03241729736328,26.752613067626953,20049.640625,8970.0,52827.9296875,,8235.7802734375,75260.28125,,1410.97998046875,2424.47998046875,27263.98046875,219277.0,2388.35009765625,63.80967330932617,108.60702514648438,11787.400390625,17076.900390625,27419.609375,21.02726936340332,1750.6300048828125,4713.33984375,2136.0,9.935385704040527,1720.2900390625,3948.719970703125,56.8770866394043,65.40123748779297,,,6968.60009765625,25.854951858520508,11594.9404296875,19459.900390625,1593.6500244140625,3286.64990234375,446.2200012207031,11605.2900390625,3219.0,10718.5400390625,1776.72998046875,15863.9501953125,54.0887565612793,10446.3896484375,3273.159912109375,13.388413429260254
2023-03-24,731.8099975585938,3024.580078125,7137.60009765625,26.921710968017578,3626.43994140625,5031.97314453125,57527.1015625,98829.0,7015.10009765625,21.739999771118164,4027.050048828125,14957.23046875,,32237.529296875,,4130.6201171875,7405.5,18493.80078125,84.23329162597656,26.497478485107422,19915.6796875,8792.5,52771.12109375,,7999.60009765625,74517.296875,6762.25390625,1399.699951171875,2414.9599609375,26484.150390625,,2391.530029296875,63.615543365478516,108.92394256591797,11823.9599609375,16945.05078125,27385.25,20.484745025634766,1735.3199462890625,4611.7001953125,2087.81005859375,9.849075317382812,1734.9200439453125,3970.989990234375,56.820796966552734,65.54627990722656,,,6955.2001953125,25.854951858520508,11580.8095703125,19501.5,1591.8499755859375,3265.64990234375,440.1099853515625,11634.2197265625,3212.639892578125,10634.0400390625,,15914.7001953125,54.25019073486328,,3222.27001953125,13.198572158813477
2023-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1736.43994140625,,,10459.3603515625,,
2023-03-27,735.9099731445312,3052.280029296875,7143.7998046875,27.334619522094727,3663.330078125,4997.7734375,57653.859375,99670.0,7078.27001953125,20.600000381469727,4012.47998046875,15127.6796875,,32432.080078125,,4164.6201171875,7471.7998046875,18529.599609375,84.52983093261719,26.843732833862305,19567.689453125,8906.099609375,52851.421875,,8094.58984375,75065.6875,6708.93310546875,1396.5999755859375,2409.219970703125,26714.529296875,233739.0,2440.679931640625,64.21639251708984,109.4425277709961,11768.83984375,16985.69921875,27476.869140625,20.799760818481445,1753.0,4644.3701171875,2111.77001953125,9.897026062011719,1753.6700439453125,3977.530029296875,55.95774841308594,65.56561279296875,,,6962.0,26.086036682128906,11612.8603515625,19624.69921875,1593.3699951171875,3251.39990234375,444.7200012207031,11647.9404296875,3239.030029296875,10786.2197265625,1768.219970703125,15830.3095703125,54.487586975097656,10463.6103515625,3261.5400390625,13.370333671569824
2023-03-28,733.8099975585938,3063.330078125,7219.39990234375,27.16945457458496,3667.159912109375,4811.474609375,57613.71875,101185.0,7088.33984375,19.969999313354492,3999.510009765625,15142.01953125,,32394.25,,4168.2099609375,7484.2998046875,18396.69921875,84.60636138916016,27.03508186340332,19784.650390625,8944.2998046875,53209.1015625,,8124.72998046875,76042.28125,6760.328125,1409.0899658203125,2434.93994140625,26562.419921875,242386.0,2442.18994140625,64.24412536621094,109.35610961914062,11716.080078125,16951.69921875,27518.25,20.93976593017578,1738.9200439453125,4638.919921875,2115.610107421875,9.945455551147461,1752.6300048828125,3971.27001953125,57.552513122558594,65.44959259033203,,,7034.10009765625,26.672639846801758,11771.26953125,19657.5,1606.9100341796875,3245.3798828125,444.45001220703125,11564.4501953125,3255.5400390625,10839.1103515625,1751.06005859375,15701.48046875,54.592041015625,10468.080078125,3224.77001953125,13.487854957580566
2023-03-29,745.5399780273438,3122.090087890625,7236.0,27.334619522094727,3744.81005859375,4943.173828125,57960.08984375,101793.0,7186.990234375,19.1200008392334,4006.139892578125,15328.7802734375,,32717.599609375,,4231.27001953125,7564.2998046875,18632.80078125,85.63941192626953,27.417783737182617,20192.400390625,9070.7001953125,53882.94921875,,8223.4296875,76217.7109375,6839.43603515625,1420.3499755859375,2443.919921875,26884.099609375,249104.0,2460.8701171875,65.0206069946289,110.83505249023438,11926.240234375,17080.69921875,27883.779296875,20.922266006469727,1759.0899658203125,4676.4501953125,2149.360107421875,10.085760116577148,1771.5999755859375,4027.81005859375,57.63694763183594,66.43582916259766,,,7050.2998046875,27.063709259033203,11736.75,19837.69921875,1610.52001953125,3240.06005859375,450.2099914550781,11579.91015625,3262.5400390625,10963.3095703125,1720.3299560546875,15769.759765625,54.80094909667969,10503.1796875,3261.47998046875,13.623456001281738
2023-03-30,752.4600219726562,3219.179931640625,7312.39990234375,27.76588249206543,3777.43994140625,4896.07421875,,103713.0,7263.3701171875,19.020000457763672,4038.530029296875,15522.400390625,,32859.03125,,4285.419921875,7620.39990234375,18907.69921875,86.33769226074219,27.718477249145508,20309.130859375,9207.099609375,54198.94140625,,8328.7197265625,76350.109375,6808.951171875,1424.6099853515625,2453.159912109375,27458.7890625,251639.0,2465.929931640625,65.7785873413086,111.64175415039062,12013.4697265625,,27782.9296875,21.298534393310547,1790.1300048828125,4749.52978515625,2199.43994140625,10.280632019042969,1768.3800048828125,4050.830078125,58.27484893798828,67.00630187988281,,,7122.2998046875,27.063709259033203,11933.169921875,19941.0,1605.4200439453125,3261.25,454.8399963378906,11651.830078125,3257.179931640625,11032.2099609375,1725.8199462890625,15849.4296875,55.05733871459961,10590.099609375,3323.659912109375,14.111621856689453
2023-03-31,756.1799926757812,3209.43994140625,7373.2998046875,27.85763931274414,3793.18994140625,4812.87451171875,58991.51953125,101882.0,7322.39013671875,18.700000762939453,4050.929931640625,15628.83984375,,33274.1484375,,4315.0498046875,7631.7001953125,18928.30078125,87.1985855102539,27.727590560913086,20400.109375,9232.5,53904.0,,8341.1904296875,75578.0390625,6805.27685546875,1422.5899658203125,2476.860107421875,27662.939453125,245716.0,2450.669921875,66.11136627197266,113.0054702758789,12221.91015625,17359.75,28041.48046875,21.263530731201172,1790.1300048828125,4777.66015625,2223.75,10.069647789001465,1802.47998046875,4109.31005859375,58.0590934753418,67.74114227294922,,,7177.7998046875,27.09037208557129,11884.5,20099.900390625,1609.1700439453125,3272.860107421875,457.8399963378906,11726.400390625,3258.89990234375,11106.240234375,,15868.0595703125,55.73155212402344,,3325.260009765625,13.994100570678711
2023-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1748.9000244140625,,,10636.6201171875,,
2023-04-03,758.4099731445312,3235.489990234375,7416.39990234375,28.426536560058594,3783.429931640625,4839.47412109375,59106.44140625,101506.0,7345.9599609375,18.549999237060547,4090.570068359375,15580.919921875,,33601.1484375,,4311.0498046875,7673.0,18879.400390625,87.70555877685547,28.028284072875977,20409.1796875,9157.400390625,53896.3515625,,8253.23046875,76157.40625,6827.1748046875,1433.3900146484375,2472.340087890625,27446.150390625,254697.0,2473.320068359375,66.63825988769531,113.5336685180664,12189.4501953125,17398.05078125,28188.150390625,21.91981315612793,1769.3699951171875,4763.85009765625,2211.02001953125,10.386122703552246,1802.31005859375,4124.509765625,57.833946228027344,68.25359344482422,,,7223.0,27.1970272064209,11838.7900390625,20278.30078125,1600.3699951171875,3296.39990234375,457.7200012207031,11889.419921875,3281.080078125,11093.08984375,1729.68994140625,,55.98793411254883,10806.8896484375,3291.989990234375,14.274343490600586
2023-04-04,758.3599853515625,3199.1298828125,7431.5,28.178791046142578,3763.919921875,4984.07373046875,,101869.0,7344.9599609375,19.0,4103.10986328125,15603.4697265625,,33402.37890625,,4315.31982421875,7634.5,18815.0,87.39945983886719,27.91893768310547,20274.58984375,9183.2001953125,54176.01171875,,8216.599609375,77578.5234375,6833.17822265625,1429.6099853515625,2480.510009765625,27420.990234375,251488.0,2480.449951171875,66.64749908447266,113.10150909423828,12126.330078125,,28287.419921875,21.736053466796875,1767.6700439453125,4781.259765625,2215.909912109375,10.357353210449219,1769.6500244140625,4100.60009765625,57.71199035644531,68.14724731445312,,,7236.0,27.09037208557129,11898.5595703125,20275.80078125,1594.050048828125,3312.56005859375,457.3399963378906,11859.48046875,3311.1201171875,11073.48046875,1735.2099609375,,55.96894454956055,10948.599609375,3290.81005859375,14.247224807739258
2023-04-05,755.760009765625,3169.719970703125,7434.2998046875,28.270549774169922,3769.75,4919.8740234375,59689.30859375,100978.0,7316.2998046875,19.079999923706055,,15520.169921875,,33482.71875,,4298.35986328125,7662.89990234375,18601.400390625,86.94988250732422,27.782258987426758,,9254.599609375,53498.390625,,8043.06005859375,76629.8203125,6819.6748046875,1429.550048828125,2495.2099609375,26970.8203125,252849.0,2500.800048828125,66.185302734375,112.6117172241211,11996.8603515625,17557.05078125,27813.259765625,21.386037826538086,1761.77001953125,4744.47998046875,2174.93994140625,10.405303001403809,1752.1300048828125,4090.3798828125,57.21479797363281,67.99254608154297,,,7237.2001953125,26.95705223083496,11866.830078125,20159.599609375,1571.1300048828125,,456.5899963378906,,3318.8701171875,11115.400390625,,,55.13330841064453,10920.6298828125,3298.610107421875,14.075461387634277
2023-04-06,759.8400268554688,3195.699951171875,7412.0,28.34395408630371,3807.06005859375,4912.77392578125,59832.96875,100822.0,7324.75,18.399999618530273,4096.64013671875,15597.8896484375,,33485.2890625,,4309.4501953125,7741.60009765625,18797.0,87.29424285888672,28.137624740600586,20331.19921875,9312.2998046875,,,8126.08984375,76984.796875,6792.76513671875,1424.8900146484375,2459.22998046875,27198.330078125,,2498.300048828125,66.49959564208984,113.01507568359375,12087.9599609375,17599.150390625,27472.630859375,21.324785232543945,,4760.669921875,2184.72998046875,10.482025146484375,1754.4599609375,4105.02001953125,57.439945220947266,68.46632385253906,,,7219.0,27.10814666748047,11870.080078125,20196.69921875,,3312.6298828125,458.94000244140625,11866.3095703125,3300.47998046875,11230.0703125,,15810.76953125,54.89591598510742,10906.150390625,3322.2099609375,14.111621856689453
2023-04-07,,,,,,4924.57373046875,,,,,4123.27978515625,,,,,,,,,,,,,,,,,1427.0400390625,2490.409912109375,,,2508.389892578125,,,,,27518.310546875,,,,,,,,,,,,,,,,1577.0699462890625,3327.64990234375,,11967.740234375,,,,15836.5,,,,
2023-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1738.1300048828125,,,10965.7802734375,,
2023-04-10,,,,28.444889068603516,,5092.27294921875,59846.51171875,101847.0,,18.969999313354492,4104.81005859375,,,33586.51953125,,,,,87.35163116455078,28.183183670043945,,,54246.53125,,,,6771.23486328125,1428.1300048828125,2512.080078125,,,2547.35009765625,66.45337677001953,113.12071228027344,12084.3603515625,17624.05078125,27633.66015625,21.228532791137695,,,,10.510795593261719,1772.43994140625,4109.10986328125,57.71199035644531,68.14724731445312,,,,27.019268035888672,,20275.80078125,1593.1300048828125,3315.360107421875,,11871.9296875,3294.429931640625,,1739.5699462890625,15876.169921875,54.78195571899414,10905.48046875,,14.129703521728516
2023-04-11,763.3200073242188,3232.360107421875,7504.2001953125,28.857797622680664,3817.1298828125,5124.2724609375,60157.71875,106214.0,7390.27978515625,19.100000381469727,4100.14990234375,15655.169921875,,33684.7890625,,4333.2900390625,7785.7001953125,18956.099609375,87.52381134033203,28.365421295166016,20485.240234375,9237.7001953125,54604.62890625,,8262.3603515625,77795.3515625,6811.31396484375,1435.8900146484375,2547.860107421875,27449.83984375,259963.0,2533.68994140625,66.67523193359375,113.2647705078125,12031.8798828125,17722.30078125,27923.369140625,21.412288665771484,1772.8299560546875,4816.33984375,2211.179931640625,10.44366455078125,1786.5899658203125,4108.93994140625,57.50560760498047,67.99254608154297,,,7309.89990234375,27.623645782470703,11873.580078125,20421.900390625,1597.0999755859375,3313.570068359375,461.7900085449219,11877.150390625,3297.830078125,11265.2998046875,,15913.8798828125,54.96238708496094,10849.0498046875,3308.0400390625,14.400906562805176
2023-04-12,759.5399780273438,3226.030029296875,7538.89990234375,29.05048942565918,3801.68994140625,5146.07275390625,60392.76953125,106890.0,7396.93994140625,19.09000015258789,4097.2900390625,15703.599609375,,33646.5,,4334.02978515625,7824.7998046875,19002.69921875,87.38033294677734,28.702564239501953,20309.859375,9278.7001953125,54333.12109375,,8231.5302734375,77647.09375,6798.9638671875,1434.739990234375,2550.639892578125,27340.859375,266850.0,2538.469970703125,67.1004409790039,113.1687240600586,11929.33984375,17812.400390625,28082.69921875,21.692302703857422,1777.5999755859375,4786.0400390625,2215.14990234375,10.54829216003418,1773.699951171875,4091.949951171875,56.29545593261719,68.05055236816406,,,7343.89990234375,27.52587890625,11917.5,20454.30078125,1592.6700439453125,3327.179931640625,462.3800048828125,11883.509765625,3286.1201171875,11231.990234375,,15932.9697265625,55.14280700683594,10935.3896484375,3308.18994140625,14.771551132202148
2023-04-13,760.5700073242188,3225.830078125,7520.7001953125,29.637737274169922,3812.929931640625,5135.57275390625,60431.0,106458.0,7480.830078125,17.799999237060547,4068.97998046875,15729.4599609375,,34029.69140625,,4363.240234375,7843.39990234375,19070.099609375,88.54731750488281,28.8939151763916,20344.48046875,9310.0,54695.78125,,8255.150390625,77929.0625,6785.59814453125,1434.219970703125,2561.659912109375,27561.5,270329.0,2544.280029296875,67.9601058959961,114.68610382080078,12166.26953125,17828.0,28156.970703125,22.103572845458984,1801.8800048828125,4790.7998046875,2225.139892578125,10.640165328979492,1796.6800537109375,4146.22021484375,57.54313278198242,69.2398452758789,,,7324.10009765625,28.068044662475586,11930.8603515625,20564.5,,3318.360107421875,464.2099914550781,11739.83984375,3294.5400390625,11258.9501953125,1732.75,15804.759765625,55.91197204589844,10964.669921875,3322.679931640625,15.187395095825195
2023-04-14,761.4000244140625,3258.030029296875,7560.39990234375,29.582687377929688,3838.1201171875,5092.873046875,,106279.0,7519.60986328125,17.06999969482422,4092.0,15807.5,,33886.46875,,4390.75,7871.89990234375,19242.69921875,88.28904724121094,28.92125129699707,20438.810546875,9362.900390625,54460.05859375,,8308.5595703125,77826.3984375,6818.57421875,1435.1300048828125,2571.489990234375,27788.48046875,275717.0,2554.85009765625,67.68280029296875,114.41719055175781,12123.4697265625,,28493.470703125,22.042320251464844,1829.219970703125,4821.47998046875,2249.469970703125,10.487298965454102,1781.1500244140625,4137.64013671875,56.820796966552734,69.17216491699219,,,7361.60009765625,28.165809631347656,11880.5595703125,20579.900390625,,3338.14990234375,466.9100036621094,11800.08984375,3302.659912109375,11342.8603515625,,15929.4296875,55.4941520690918,,3315.81005859375,15.078914642333984
2023-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1729.6300048828125,,,11032.5703125,,
2023-04-17,758.5,3258.0,7578.10009765625,29.353288650512695,3849.52001953125,5059.373046875,59910.75,106016.0,7498.18017578125,16.950000762939453,4149.3798828125,15789.5302734375,,33987.1796875,,4367.60986328125,7879.5,19286.900390625,88.45166015625,28.684341430664062,20782.44921875,9378.5,54778.9296875,,8378.66015625,76968.1171875,6787.58203125,1434.9000244140625,2575.909912109375,27837.58984375,281295.0,2596.110107421875,67.56262969970703,114.58045196533203,12157.7197265625,17706.849609375,28514.779296875,21.91981315612793,1846.280029296875,4818.25,2249.669921875,10.472434043884277,1802.8399658203125,4151.31982421875,57.28046798706055,69.16248321533203,,,7381.5,28.050268173217773,11936.150390625,20642.0,1600.4100341796875,3385.610107421875,466.8399963378906,11855.48046875,3319.260009765625,11311.759765625,1717.8800048828125,15963.5498046875,55.65558624267578,11163.5703125,3321.2099609375,15.142195701599121
2023-04-18,763.1500244140625,3275.889892578125,7557.5,29.628562927246094,3831.31005859375,5018.67333984375,59727.01171875,106163.0,7533.6298828125,16.829999923706055,4162.02978515625,15882.669921875,,33976.62890625,,4393.9501953125,7909.39990234375,19296.30078125,88.61427307128906,28.87569236755371,20650.509765625,9421.900390625,54385.51953125,,8480.6796875,77397.8125,6821.80712890625,1432.3599853515625,2571.090087890625,27972.75,284299.0,2615.6201171875,67.93238067626953,114.878173828125,12153.41015625,17660.150390625,28658.830078125,21.937313079833984,1847.6600341796875,4808.4599609375,2256.280029296875,10.484613418579102,1795.550048828125,4154.8701171875,57.08346176147461,69.26885223388672,,,7360.2001953125,28.130258560180664,11884.099609375,20684.69921875,1593.8499755859375,3393.330078125,468.6199951171875,11860.400390625,3309.56005859375,11358.98046875,1724.68994140625,15869.4404296875,55.98793411254883,,3321.550048828125,15.440519332885742
2023-04-19,760.219970703125,3262.320068359375,7561.2998046875,29.316587448120117,3838.39990234375,5061.17333984375,59567.80078125,103913.0,7549.43994140625,16.459999084472656,4124.56005859375,15895.2001953125,,33897.01171875,,4393.56982421875,7898.7998046875,19200.900390625,88.43253326416016,28.87569236755371,20367.759765625,9494.7998046875,54308.08984375,,8543.0302734375,76844.5078125,,1425.0699462890625,2575.080078125,27892.990234375,275406.0,2606.550048828125,67.71977996826172,114.70531463623047,12157.23046875,17618.75,28606.759765625,21.64855194091797,1826.52001953125,4784.89990234375,2249.679931640625,10.592215538024902,1799.43994140625,4154.52001953125,56.32360076904297,69.42355346679688,,,7365.5,28.059154510498047,11917.8203125,20680.80078125,1580.72998046875,3370.1298828125,468.1300048828125,11760.26953125,3324.050048828125,11366.2197265625,1714.300048828125,15770.4697265625,55.54163360595703,,3294.260009765625,15.431480407714844
